total reward,episodes,steps
7.0,162,10000
56.0,354,20000
46.0,573,30000
83.0,841,40000
123.0,1117,50000
111.0,1400,60000
71.0,1620,70000
68.0,1888,80000
76.0,2082,90000
103.0,2299,100000
