steps,episodes,total reward
10000,97,13.0
20000,241,94.0
30000,665,329.0
40000,1086,345.0
50000,1510,338.0
60000,1928,348.0
70000,2358,353.0
80000,2789,348.0
90000,3230,342.0
100000,3663,337.0
