steps,total reward,episodes
10000,0.0,133
20000,1.0,225
30000,79.0,381
40000,242.0,697
50000,274.0,1048
60000,260.0,1401
70000,303.0,1780
80000,305.0,2152
90000,285.0,2503
100000,331.0,2894
