steps,episodes,total reward
10000,208,36.0
20000,347,30.0
30000,455,30.0
40000,577,40.0
50000,717,43.0
60000,836,55.0
70000,991,58.0
80000,1137,63.0
90000,1284,49.0
100000,1422,41.0
