total reward,episodes,steps
52.0,196,10000
44.0,370,20000
40.0,528,30000
39.0,685,40000
42.0,828,50000
37.0,967,60000
63.0,1149,70000
51.0,1314,80000
46.0,1469,90000
44.0,1633,100000
