steps,total reward,episodes
10000,33.0,106
20000,94.0,266
30000,254.0,583
40000,395.0,1068
50000,391.0,1552
60000,386.0,2038
70000,389.0,2522
80000,390.0,3008
90000,396.0,3485
100000,387.0,3966
