total reward,episodes,steps
1.0,126,10000
5.0,224,20000
99.0,420,30000
241.0,736,40000
237.0,1051,50000
237.0,1379,60000
227.0,1698,70000
241.0,2024,80000
239.0,2350,90000
241.0,2667,100000
