steps,episodes,total reward
10000,75,5.0
20000,300,149.0
30000,645,262.0
40000,1008,266.0
50000,1370,266.0
60000,1734,261.0
70000,2096,263.0
80000,2459,261.0
90000,2816,263.0
100000,3170,264.0
