steps,total reward,episodes
10000,46.0,162
20000,50.0,349
30000,95.0,626
40000,119.0,915
50000,130.0,1252
60000,153.0,1651
70000,130.0,2010
80000,115.0,2343
90000,125.0,2694
100000,113.0,3036
