steps,episodes,total reward
10000,94,27.0
20000,230,73.0
30000,526,230.0
40000,988,362.0
50000,1469,388.0
60000,1957,386.0
70000,2442,382.0
80000,2910,394.0
90000,3383,395.0
100000,3868,388.0
