episodes,total reward,steps
271,9.0,10000
540,12.0,20000
749,4.0,30000
999,9.0,40000
1240,8.0,50000
1453,14.0,60000
1684,17.0,70000
1853,8.0,80000
2085,12.0,90000
2330,12.0,100000
