total reward,steps,episodes
15.0,10000,198
9.0,20000,428
26.0,30000,721
44.0,40000,1020
53.0,50000,1324
49.0,60000,1629
38.0,70000,1984
86.0,80000,2353
69.0,90000,2716
56.0,100000,3042
