episodes,steps,total reward
176,10000,19.0
302,20000,42.0
409,30000,36.0
525,40000,54.0
666,50000,63.0
804,60000,70.0
961,70000,93.0
1118,80000,88.0
1334,90000,137.0
1586,100000,184.0
