steps,total reward,episodes
10000,10.0,124
20000,24.0,205
30000,30.0,294
40000,37.0,407
50000,198.0,674
60000,306.0,1066
70000,307.0,1456
80000,335.0,1890
90000,336.0,2321
100000,348.0,2751
