steps,episodes,total reward
10000,100,15.0
20000,261,96.0
30000,674,318.0
40000,1094,344.0
50000,1522,346.0
60000,1959,329.0
70000,2393,334.0
80000,2821,334.0
90000,3252,337.0
100000,3672,336.0
