steps,episodes,total reward
10000,142,8.0
20000,389,162.0
30000,732,269.0
40000,1074,268.0
50000,1432,273.0
60000,1738,238.0
70000,2107,291.0
80000,2473,286.0
90000,2821,273.0
100000,3190,288.0
