steps,total reward,episodes
10000,15.26000000000001,90
20000,32.32999999999997,190
30000,23.659999999999986,248
40000,35.54999999999998,329
50000,38.42999999999999,425
60000,25.609999999999985,490
70000,29.559999999999967,564
80000,36.43999999999997,657
90000,32.559999999999974,734
100000,32.53999999999997,813
