total reward,steps,episodes
6.0,10000,132
80.0,20000,300
205.0,30000,584
338.0,40000,1000
337.0,50000,1414
358.0,60000,1842
345.0,70000,2265
341.0,80000,2678
345.0,90000,3096
339.0,100000,3519
