steps,episodes,total reward
10000,161,30.0
20000,349,45.0
30000,577,73.0
40000,832,93.0
50000,1062,75.0
60000,1269,63.0
70000,1489,72.0
80000,1661,54.0
90000,1860,60.0
100000,2120,79.0
