total reward,steps,episodes
10.0,10000,103
142.0,20000,313
259.0,30000,669
264.0,40000,1031
269.0,50000,1376
257.0,60000,1734
264.0,70000,2096
268.0,80000,2454
267.0,90000,2814
254.0,100000,3176
