steps,total reward,episodes
10000,11.0,268
20000,9.0,548
30000,14.0,768
40000,13.0,1012
50000,10.0,1251
60000,5.0,1471
70000,18.0,1670
80000,13.0,1897
90000,15.0,2132
100000,7.0,2324
