episodes,steps,total reward
161,10000,5.0
331,20000,6.0
481,30000,11.0
661,40000,13.0
817,50000,13.0
959,60000,15.0
1088,70000,17.0
1249,80000,18.0
1405,90000,13.0
1543,100000,11.0
