episodes,total reward,steps
217,0.0,10000
365,1.0,20000
511,4.0,30000
650,5.0,40000
791,7.0,50000
930,1.0,60000
1045,8.0,70000
1170,12.0,80000
1307,6.0,90000
1436,5.0,100000
