episodes,total reward,steps
269,8.0,10000
474,13.0,20000
662,5.0,30000
871,31.0,40000
1069,24.0,50000
1253,19.0,60000
1464,24.0,70000
1682,22.0,80000
1877,30.0,90000
2076,18.0,100000
