steps,episodes,total reward
10000,82,1.0
20000,152,5.0
30000,312,100.0
40000,722,324.0
50000,1185,360.0
60000,1645,352.0
70000,2109,363.0
80000,2582,354.0
90000,3042,366.0
100000,3506,361.0
