steps,episodes,total reward
10000,238,36.0
20000,541,59.0
30000,906,75.0
40000,1233,58.0
50000,1581,53.0
60000,2024,93.0
70000,2424,66.0
80000,2918,89.0
90000,3360,91.0
100000,3801,79.0
