steps,total reward,episodes
10000,30.0,207
20000,38.0,355
30000,41.0,485
40000,58.0,645
50000,40.0,792
60000,52.0,953
70000,62.0,1114
80000,81.0,1326
90000,83.0,1525
100000,119.0,1770
