steps,episodes,total reward
10000,161,43.0
20000,318,40.0
30000,516,64.0
40000,730,87.0
50000,930,64.0
60000,1140,83.0
70000,1372,88.0
80000,1569,71.0
90000,1801,81.0
100000,2038,87.0
