steps,episodes,total reward
10000,227,0.0
20000,385,4.0
30000,522,11.0
40000,682,23.0
50000,832,45.0
60000,1024,83.0
70000,1213,81.0
80000,1414,106.0
90000,1643,125.0
100000,1896,138.0
