steps,total reward,episodes
10000,21.0,222
20000,9.0,447
30000,22.0,719
40000,47.0,1073
50000,39.0,1460
60000,68.0,1905
70000,76.0,2375
80000,74.0,2885
90000,52.0,3337
100000,66.0,3814
