episodes,steps,total reward
139,10000,0.0
205,20000,0.0
291,30000,8.0
436,40000,76.0
666,50000,154.0
926,60000,173.0
1142,70000,148.0
1364,80000,149.0
1594,90000,149.0
1809,100000,148.0
