steps,total reward,episodes
10000,69.0,192
20000,85.0,430
30000,93.0,671
40000,84.0,894
50000,97.0,1156
60000,121.0,1458
70000,121.0,1747
80000,133.0,2092
90000,116.0,2366
100000,70.0,2558
