steps,episodes,total reward
10000,112,10.0
20000,287,84.0
30000,557,170.0
40000,884,219.0
50000,1184,200.0
60000,1488,196.0
70000,1821,224.0
80000,2113,191.0
90000,2430,207.0
100000,2723,188.0
