steps,episodes,total reward
10000,288,28.0
20000,498,32.0
30000,732,21.0
40000,932,33.0
50000,1147,34.0
60000,1363,33.0
70000,1584,29.0
80000,1854,41.0
90000,2108,32.0
100000,2388,43.0
