total reward,episodes,steps
2.0,76,10000
0.0,138,20000
49.0,242,30000
193.0,541,40000
232.0,866,50000
239.0,1191,60000
232.0,1518,70000
255.0,1876,80000
260.0,2224,90000
268.0,2574,100000
