episodes,total reward,steps
145,1.0,10000
276,3.0,20000
425,2.0,30000
569,19.0,40000
740,49.0,50000
907,62.0,60000
1086,61.0,70000
1240,31.0,80000
1398,50.0,90000
1574,61.0,100000
