steps,episodes,total reward
10000,157,51.0
20000,362,87.0
30000,636,127.0
40000,909,143.0
50000,1186,149.0
60000,1466,160.0
70000,1692,130.0
80000,1934,118.0
90000,2167,113.0
100000,2408,126.0
