steps,total reward,episodes
10000,23.0,236
20000,41.0,495
30000,61.0,828
40000,74.0,1170
50000,92.0,1563
60000,100.0,1927
70000,71.0,2232
80000,108.0,2644
90000,92.0,2982
100000,67.0,3271
