episodes,steps,total reward
211,10000,26.0
506,20000,75.0
747,30000,47.0
1078,40000,81.0
1427,50000,111.0
1735,60000,82.0
2092,70000,121.0
2337,80000,66.0
2557,90000,65.0
2795,100000,54.0
