episodes,total reward,steps
168,2.0,10000
306,2.0,20000
431,2.0,30000
575,5.0,40000
715,8.0,50000
868,11.0,60000
1032,9.0,70000
1170,9.0,80000
1323,25.0,90000
1471,16.0,100000
