episodes,steps,total reward
132,10000,14.0
236,20000,33.0
367,30000,53.0
556,40000,105.0
893,50000,235.0
1263,60000,266.0
1638,70000,284.0
2027,80000,299.0
2416,90000,310.0
2769,100000,266.0
