steps,total reward,episodes
10000,60.0,184
20000,77.0,404
30000,81.0,661
40000,117.0,1028
50000,132.0,1389
60000,103.0,1728
70000,126.0,2105
80000,133.0,2463
90000,113.0,2795
100000,115.0,3128
