total reward,episodes,steps
0.0,140,10000
3.0,244,20000
113.0,443,30000
323.0,847,40000
260.0,1174,50000
291.0,1527,60000
262.0,1874,70000
303.0,2244,80000
292.0,2615,90000
306.0,3001,100000
