steps,total reward,episodes
10000,52.0,163
20000,46.0,348
30000,77.0,589
40000,116.0,915
50000,137.0,1318
60000,105.0,1665
70000,93.0,1956
80000,135.0,2322
90000,106.0,2658
100000,98.0,2978
