steps,total reward,episodes
10000,58.0,229
20000,38.0,382
30000,48.0,517
40000,38.0,651
50000,54.0,798
60000,42.0,946
70000,54.0,1097
80000,59.0,1263
90000,45.0,1432
100000,55.0,1597
