steps,total reward,episodes
10000,14.0,106
20000,189.0,383
30000,345.0,796
40000,339.0,1225
50000,354.0,1644
60000,340.0,2074
70000,354.0,2496
80000,333.0,2932
90000,340.0,3365
100000,342.0,3796
