episodes,steps,total reward
217,10000,16.0
480,20000,28.0
761,30000,31.0
1116,40000,41.0
1504,50000,43.0
1894,60000,60.0
2350,70000,58.0
2767,80000,38.0
3139,90000,53.0
3586,100000,59.0
