episodes,total reward,steps
143,0.0,10000
221,0.0,20000
300,6.0,30000
438,64.0,40000
644,141.0,50000
875,155.0,60000
1146,191.0,70000
1369,145.0,80000
1609,149.0,90000
1858,164.0,100000
