steps,total reward,episodes
10000,6.0,136
20000,8.0,267
30000,10.0,409
40000,10.0,561
50000,16.0,712
60000,13.0,858
70000,14.0,1004
80000,12.0,1158
90000,8.0,1288
100000,15.0,1422
