episodes,steps,total reward
196,10000,57.0
410,20000,89.0
629,30000,96.0
859,40000,99.0
1110,50000,118.0
1362,60000,106.0
1624,70000,96.0
1916,80000,127.0
2123,90000,90.0
2388,100000,97.0
