steps,total reward,episodes
10000,28.0,220
20000,41.0,519
30000,44.0,805
40000,108.0,1179
50000,75.0,1549
60000,67.0,1883
70000,107.0,2324
80000,83.0,2699
90000,74.0,3056
100000,117.0,3521
