total reward,episodes,steps
21.0,176,10000
35.0,300,20000
36.0,404,30000
61.0,536,40000
74.0,689,50000
72.0,826,60000
81.0,986,70000
103.0,1166,80000
134.0,1373,90000
140.0,1574,100000
