steps,episodes,total reward
10000,210,67.0
20000,381,51.0
30000,530,41.0
40000,691,46.0
50000,841,41.0
60000,998,57.0
70000,1161,45.0
80000,1332,46.0
90000,1479,36.0
100000,1641,46.0
