steps,total reward,episodes
10000,19.0,142
20000,27.0,249
30000,85.0,408
40000,151.0,625
50000,225.0,942
60000,226.0,1254
70000,150.0,1482
80000,292.0,1851
90000,291.0,2242
100000,304.0,2632
