episodes,steps,total reward
151,10000,33.0
323,20000,45.0
505,30000,64.0
717,40000,64.0
919,50000,76.0
1176,60000,101.0
1377,70000,75.0
1610,80000,93.0
1809,90000,64.0
2047,100000,90.0
