steps,episodes,total reward
10000,217,46.0
20000,385,38.0
30000,520,39.0
40000,664,43.0
50000,810,39.0
60000,975,55.0
70000,1137,52.0
80000,1260,47.0
90000,1432,60.0
100000,1610,58.0
