steps,total reward,episodes
10000,5.0,164
20000,10.0,331
30000,18.0,496
40000,36.0,704
50000,77.0,948
60000,70.0,1192
70000,49.0,1409
80000,70.0,1642
90000,103.0,1915
100000,71.0,2154
