steps,total reward,episodes
10000,40.0,200
20000,42.0,379
30000,57.0,538
40000,42.0,677
50000,55.0,831
60000,68.0,1006
70000,41.0,1176
80000,56.0,1343
90000,73.0,1560
100000,66.0,1726
