steps,total reward,episodes
10000,35.0,174
20000,42.0,336
30000,49.0,487
40000,46.0,655
50000,51.0,846
60000,52.0,1035
70000,37.0,1208
80000,80.0,1436
90000,112.0,1695
100000,74.0,1934
