steps,episodes,total reward
10000,206,34.0
20000,362,44.0
30000,484,41.0
40000,600,34.0
50000,738,53.0
60000,890,49.0
70000,1020,36.0
80000,1171,53.0
90000,1354,60.0
100000,1521,63.0
