total reward,steps,episodes
1.0,10000,155
6.0,20000,319
5.0,30000,440
6.0,40000,628
6.0,50000,750
12.0,60000,894
13.0,70000,1047
15.0,80000,1208
12.0,90000,1360
10.0,100000,1512
