episodes,total reward,steps
150,58.0,10000
393,131.0,20000
702,201.0,30000
1072,245.0,40000
1454,287.0,50000
1806,231.0,60000
2177,259.0,70000
2533,260.0,80000
2879,257.0,90000
3158,174.0,100000
