steps,episodes,total reward
10000,271,23.0
20000,508,24.0
30000,719,29.0
40000,953,31.0
50000,1151,31.0
60000,1378,27.0
70000,1595,18.0
80000,1825,32.0
90000,2086,30.0
100000,2327,35.0
