episodes,steps,total reward
110,10000,26.0
233,20000,28.0
389,30000,47.0
523,40000,32.0
659,50000,37.0
818,60000,42.0
980,70000,47.0
1143,80000,48.0
1287,90000,32.0
1460,100000,52.0
